uc_id,share_intervals_sync_positive_burden_q95,mean_tb_night_anom_during_sync_positive_q95,total_weighted_burden_q95,n_sync_positive_intervals_q95,mean_t2m_c,mean_ring_veg,country,wb_income,un_sdg_reg,population_2025,developing_economy,baseline_heat_tertile,baseline_veg_tertile
2615,0.017958412098298678,3.4993751463200518,7864731.309419598,19,7.676945146192908,958.7457466918714,Canada,High income,Northern America,118287.7541,0,cooler,lower_veg
2616,0.023629489603024575,1.1869616784388568,8032450.011637554,25,14.913854283724998,1264.7296786389413,Chile,High income,Latin America and the Caribbean,270689.4471,0,middle,higher_veg
2618,0.02930056710775047,1.7601680324672042,49703979.13779375,31,23.790269347334174,1644.1862003780718,Brazil,Upper Middle,Latin America and the Caribbean,910909.7178,1,hotter,higher_veg
2622,0.034026465028355386,2.576204542914542,5329743.428687912,36,,952.2514177693762,United Kingdom,High income,Europe,57467.65294,0,,lower_veg
2625,0.03780718336483932,2.6694974904515676,23420213.075660646,40,12.192885143046288,1253.1833648393194,France,High income,Europe,219331.6641,0,cooler,higher_veg
2627,0.0330812854442344,3.275894155363359,33644489.40394634,35,11.091561628424259,1302.7608695652175,Netherlands,High income,Europe,293437.7853,0,cooler,higher_veg
2628,0.0330812854442344,2.7986947261459294,14428886.111162093,35,10.288975057937899,1185.6304347826087,Germany,High income,Europe,147302.1995,0,cooler,higher_veg
263,0.031190926275992438,2.856365263872761,5288545.697803231,33,11.153390102110073,1065.12381852552,Hungary,High income,Europe,56105.90584,0,cooler,middle
2630,0.031190926275992438,1.8956330348892942,7491450.506259413,33,13.54130071176894,1208.5406427221171,Italy,High income,Europe,119756.1171,0,cooler,higher_veg
2632,0.036862003780718335,3.1858725808110915,9215186.449402593,39,9.1023356588872,1006.8894139886578,Poland,High income,Europe,74167.06916,0,cooler,middle
2637,0.02930056710775047,1.4874509976557695,655247278.8428776,31,15.021529819680534,1639.9376181474481,Turkey,Upper Middle,Northern Africa and Western Asia,14210222.07,1,middle,higher_veg
2645,0.027410207939508508,0.9427316222706209,2266505.955944255,29,22.567283912054975,974.2882797731569,Tanzania,Lower Middle,Sub-Saharan Africa,82903.10407,1,hotter,lower_veg
265,0.031190926275992438,2.9175646712035745,5431346.518672264,33,10.996191138115506,966.648393194707,Slovakia,High income,Europe,56412.20562,0,cooler,lower_veg
2660,0.021739130434782608,1.4990085194533491,11378452.363525877,23,25.051743295858287,935.2948960302457,Bangladesh,Lower Middle,Central and Southern Asia,330028.3579,1,hotter,lower_veg
2667,0.02930056710775047,2.5713771726430816,113868905.6190976,31,13.120164565614742,1518.2920604914934,South Korea,High income,Eastern and South-Eastern Asia,1428491.527,0,cooler,higher_veg
267,0.038752362948960305,2.349383636166838,6289651.670130443,41,10.33791745939778,979.1814744801512,Bosnia and Herzegovina,Upper Middle,Europe,65296.33387,1,cooler,lower_veg
2673,0.03213610586011342,1.5657070819639065,7732721.592926749,34,25.876980609208765,1064.249527410208,Guatemala,Upper Middle,Latin America and the Caribbean,145258.9636,1,hotter,middle
2674,0.035916824196597356,1.9144643698155899,3947314.7975619426,38,10.669384493644563,942.9896030245746,Ecuador,Upper Middle,Latin America and the Caribbean,54258.88663,1,cooler,lower_veg
2676,0.0330812854442344,1.3473103984066102,151627669.36223456,35,16.05785293040276,1437.7826086956522,Colombia,Upper Middle,Latin America and the Caribbean,3215457.351,1,middle,higher_veg
2679,0.02551984877126654,2.3134373541520583,27881316.587529417,27,8.990672498348978,1020.1862003780718,Canada,High income,Northern America,446366.6817,0,cooler,middle
2680,0.024574669187145556,1.1948873812979939,3213787.292182532,26,14.8271817020225,1220.6446124763704,Chile,High income,Latin America and the Caribbean,103446.7394,0,middle,higher_veg
2686,0.034026465028355386,2.2061911917659294,6418393.808312806,36,10.269412568406278,1005.7098298676749,United Kingdom,High income,Europe,80812.90396,0,cooler,lower_veg
2688,0.03780718336483932,2.570081635957267,20311690.883313898,40,11.454737858018863,1189.4281663516067,France,High income,Europe,197578.2656,0,cooler,higher_veg
2691,0.03497164461247637,2.661199855658465,5979382.82590139,37,10.926013337943512,1088.7769376181475,Netherlands,High income,Europe,60726.34526,0,cooler,middle
2692,0.03780718336483932,3.1959078786553787,11173209.561414395,40,8.904429258682715,993.6398865784499,Germany,High income,Europe,87402.46892,0,cooler,lower_veg
2694,0.035916824196597356,2.032791609757397,16730148.463666936,38,13.959004297588773,1241.7750472589792,Italy,High income,Europe,216582.4882,0,cooler,higher_veg
2700,0.0330812854442344,2.2692671430997624,18443669.87040239,35,12.658349773984312,935.586011342155,Romania,High income,Europe,232216.8185,0,cooler,lower_veg
2702,0.02835538752362949,2.5404211134894226,4355098.447788581,30,9.984202787330812,921.6531190926275,Ukraine,Lower Middle,Europe,57144.04887,1,cooler,lower_veg
271,0.034026465028355386,2.23921226060532,23115593.58081329,36,12.739091222135814,1146.4376181474481,Serbia,Upper Middle,Europe,286752.5482,1,cooler,middle
2724,0.022684310018903593,1.2450547897701034,2846131.7943504583,24,25.381777879041696,958.0812854442344,Bangladesh,Lower Middle,Central and Southern Asia,95247.87643,1,hotter,lower_veg
2731,0.03213610586011342,2.5756369896789706,5114604.5683117565,34,12.043769266705082,1153.820415879017,South Korea,High income,Eastern and South-Eastern Asia,58404.79335,0,cooler,higher_veg
2732,0.031190926275992438,2.408412975088611,49645536.97175469,33,16.04172848649893,1225.921550094518,Japan,High income,Eastern and South-Eastern Asia,624647.9432,0,middle,higher_veg
2734,0.030245746691871456,1.5135214135779396,65825080.643015176,32,20.19962828786387,1708.6417769376183,Australia,High income,Australia and New Zealand,1359104.504,0,middle,higher_veg
2735,0.030245746691871456,1.7471234590065197,14650021.688012771,32,16.680856773706882,930.3941398865785,United States,High income,Northern America,262038.2523,0,middle,lower_veg
2738,0.038752362948960305,2.3234640056383347,15892431.459794592,41,13.886648242241794,1061.070888468809,Ecuador,Upper Middle,Latin America and the Caribbean,166828.6139,1,cooler,middle
2744,0.023629489603024575,1.2937665221072518,1720900.8011241169,25,14.921566410100779,1166.7854442344046,Chile,High income,Latin America and the Caribbean,53205.91534,0,middle,higher_veg
275,0.03497164461247637,3.2296092675125823,28309747.656621702,37,8.091439022163451,1091.5028355387524,Lithuania,High income,Europe,236910.4903,0,cooler,middle
2750,0.030245746691871456,2.385152488427305,5717561.792386258,32,8.950071273174244,1059.015122873346,United Kingdom,High income,Europe,74910.8524,0,cooler,middle
2752,0.03969754253308128,2.636545106462139,25754298.43880592,42,11.708402267777672,1169.820415879017,France,High income,Europe,232576.1772,0,cooler,higher_veg
2755,0.03213610586011342,2.876535738387627,6364509.672040879,34,10.799164191295949,1065.264650283554,Netherlands,High income,Europe,65075.3121,0,cooler,middle
2756,0.036862003780718335,3.342304853439929,31033419.094352145,39,10.291084571985177,1131.248582230624,Germany,High income,Europe,238077.8324,0,cooler,middle
2758,0.030245746691871456,2.073097066037183,3521959.0675882804,32,14.349952411351172,1108.8251417769377,Italy,High income,Europe,53090.24004,0,cooler,middle
276,0.03497164461247637,2.4203928739014064,30047758.525271703,37,12.569300160039921,1225.4914933837429,Romania,High income,Europe,335524.6954,0,cooler,higher_veg
2766,0.030245746691871456,2.581987318086743,19286900.37176672,32,10.025818459464004,904.5737240075614,Ukraine,Lower Middle,Europe,233430.9051,1,cooler,lower_veg
277,0.0330812854442344,2.6172941408291157,4713105.84518979,35,11.623070592611095,1034.4130434782608,Kosovo,Upper Middle,Europe,51450.14651,1,cooler,middle
2773,0.022684310018903593,1.0007879414177903,1525948.0673621516,24,21.21801436871058,1185.4905482041588,Tanzania,Lower Middle,Sub-Saharan Africa,63531.11068,1,hotter,higher_veg
2795,0.03780718336483932,2.523091285084343,28917559.72530374,40,12.614538928561188,1327.7003780718337,South Korea,High income,Eastern and South-Eastern Asia,286529.0675,0,cooler,higher_veg
2797,0.01984877126654064,1.266429119950297,7639375.445605656,21,26.37716632139385,1091.1049149338373,Philippines,Lower Middle,Eastern and South-Eastern Asia,287248.4353,1,hotter,middle
2798,0.031190926275992438,1.477061152507466,13608612.020695021,33,20.224498772704493,1061.250472589792,Australia,High income,Australia and New Zealand,279191.0015,0,middle,middle
280,0.034026465028355386,2.7325660956425804,39116525.10361538,36,8.871710111735249,1058.3629489603024,Belarus,Upper Middle,Europe,397637.2771,1,cooler,middle
2805,0.027410207939508508,1.3402260507682362,11242301.082547769,29,26.40007263710545,902.9404536862004,Venezuela,Upper Middle,Latin America and the Caribbean,289253.8571,1,hotter,lower_veg
2807,0.021739130434782608,1.2946586013504713,5042513.510804411,23,13.927845839276305,1266.2996219281663,Chile,High income,Latin America and the Caribbean,169341.7227,0,cooler,higher_veg
281,0.03780718336483932,2.8094107236975865,7964239.801949078,40,10.126885143921513,979.007561436673,Ukraine,Lower Middle,Europe,70871.08815,1,cooler,lower_veg
2812,0.0330812854442344,1.7611708628046898,14788633.759742744,35,18.208326742464315,964.0255198487713,Spain,High income,Europe,239915.6164,0,middle,lower_veg
2813,0.034026465028355386,2.1727847789888375,12384409.7904577,36,8.39963500403859,967.062381852552,United Kingdom,High income,Europe,158327.4084,0,cooler,lower_veg
2815,0.04064272211720227,2.510362378152607,8325778.70268973,43,11.670148075682416,1055.6455576559547,France,High income,Europe,77129.40658,0,cooler,middle
2818,0.031190926275992438,3.0721317413721985,6130728.027703718,33,10.79477110910697,1080.3166351606806,Netherlands,High income,Europe,60472.54898,0,cooler,middle
2819,0.03780718336483932,2.608181101836735,14228568.420624712,40,10.226515166998542,957.9177693761815,Germany,High income,Europe,136384.015,0,cooler,lower_veg
2821,0.035916824196597356,1.7684901534948425,10417425.285152292,38,14.131832706705401,1222.0775047258978,Italy,High income,Europe,155015.1524,0,cooler,higher_veg
2823,0.02835538752362949,2.998984185744274,5903978.338440276,30,9.478731907394872,1029.8497164461248,Poland,High income,Europe,65621.97923,0,cooler,middle
2834,0.038752362948960305,0.740723149864633,4239990.631434209,41,19.419204935732314,1036.7173913043478,Zambia,Lower Middle,Sub-Saharan Africa,139612.7631,1,middle,middle
2836,0.034026465028355386,0.877535237923491,1883438.8799009048,36,18.454925161202965,932.8960302457467,Tanzania,Lower Middle,Sub-Saharan Africa,59618.96959,1,middle,lower_veg
2838,0.030245746691871456,0.97475747878875,11127016.511792341,32,18.42208912520669,1194.2173913043478,Ethiopia,Low income,Sub-Saharan Africa,356723.876,1,middle,higher_veg
284,0.03780718336483932,1.3965082060179135,8162740.275989013,40,15.645665313197268,1035.0982986767485,Greece,High income,Europe,146127.6819,0,middle,middle
2847,0.02930056710775047,2.6884515658239976,192981590.7859615,31,8.166443605972,902.4328922495274,Kazakhstan,Upper Middle,Central and Southern Asia,2315538.314,1,cooler,lower_veg
285,0.026465028355387523,2.2903849453855796,21264347.555270102,28,12.455460827913303,1167.0378071833647,Bulgaria,Upper Middle,Europe,331577.8798,1,cooler,higher_veg
2858,0.03213610586011342,2.4350925629835167,11151463.507767888,34,13.066207434478054,974.3468809073725,South Korea,High income,Eastern and South-Eastern Asia,134690.6585,0,cooler,lower_veg
2859,0.027410207939508508,2.5281684171441445,5805783.981722512,29,5.855839331429132,906.9272211720227,Japan,High income,Eastern and South-Eastern Asia,79187.54395,0,cooler,lower_veg
2861,0.036862003780718335,1.2924140795537822,3318857.582170918,39,20.092692650648985,898.382797731569,Australia,High income,Australia and New Zealand,65844.92827,0,middle,lower_veg
2869,0.026465028355387523,2.1084144114750396,328614695.1786552,28,8.45900420606152,1524.1446124763704,Canada,High income,Northern America,5566381.566,0,cooler,higher_veg
2870,0.023629489603024575,1.4841971557028069,10305455.883463467,25,14.808476138250391,1285.8534971644613,Chile,High income,Latin America and the Caribbean,277738.1925,0,middle,higher_veg
2872,0.02835538752362949,2.5174255433003063,16549959.928447768,30,22.408506540661758,1340.8260869565217,Brazil,Upper Middle,Latin America and the Caribbean,219138.6881,1,hotter,higher_veg
2878,0.036862003780718335,2.877095271943855,1046707410.8898,39,11.838049267665216,2515.0141776937617,France,High income,Europe,9328384.716,0,cooler,higher_veg
2880,0.0330812854442344,1.5017744909806265,212558793.89840397,35,26.10634986596189,999.132325141777,Nigeria,Lower Middle,Sub-Saharan Africa,4043954.957,1,hotter,lower_veg
2881,0.03497164461247637,2.848813290352116,9680157.670777509,37,11.042113849874495,1161.8695652173913,Netherlands,High income,Europe,91836.7953,0,cooler,higher_veg
2882,0.038752362948960305,3.1813508875839833,7423427.359387372,41,10.426385578999035,1028.4045368620039,Germany,High income,Europe,56912.67964,0,cooler,middle
2884,0.03213610586011342,2.4090144001524263,7526378.30618226,34,9.237527856134324,1100.530245746692,Italy,High income,Europe,91889.88983,0,cooler,middle
2886,0.030245746691871456,2.873242669503276,5110403.104379221,32,9.445174597809505,975.4007561436673,Poland,High income,Europe,55581.83397,0,cooler,lower_veg
2892,0.026465028355387523,1.250263214751431,5319745.796623587,28,18.32339393373929,1145.3676748582232,South Africa,Upper Middle,Sub-Saharan Africa,151960.7384,1,middle,middle
2907,0.031190926275992438,2.11161589429523,269998673.10240066,33,14.324196354818175,1290.6616257088847,Uzbekistan,Lower Middle,Central and Southern Asia,3874652.58,1,cooler,higher_veg
291,0.03213610586011342,1.040911696272973,245308059.69238693,34,20.891689367406695,1088.1361058601135,Egypt,Lower Middle,Northern Africa and Western Asia,6931368.874,1,hotter,middle
2920,0.03213610586011342,2.9059088979174947,227250493.65404356,34,12.802578719152084,1754.664461247637,South Korea,High income,Eastern and South-Eastern Asia,2300085.2,0,cooler,higher_veg
2921,0.0330812854442344,1.8866113993222235,75945849.5766023,35,14.694203981823772,1641.8941398865784,Japan,High income,Eastern and South-Eastern Asia,1150147.517,0,middle,higher_veg
2922,0.021739130434782608,0.9949437466513359,2961615.948679592,23,26.5128096698115,1033.3771266540643,Philippines,Lower Middle,Eastern and South-Eastern Asia,129420.2926,1,hotter,middle
2924,0.030245746691871456,1.7443500657842135,5666866.49744808,32,15.67823710183244,1056.476370510397,United States,High income,Northern America,101521.8112,0,middle,middle
2925,0.02835538752362949,1.0090719372786603,9308166.714253603,30,23.546703769407824,1352.6975425330813,México,Upper Middle,Latin America and the Caribbean,307482.7595,1,hotter,higher_veg
2932,0.023629489603024575,1.1163947293929954,1591121.2294930813,25,14.661504774297246,1146.931001890359,Chile,High income,Latin America and the Caribbean,57009.27056,0,middle,middle
2938,0.034026465028355386,2.6600670808811855,6762944.721953374,36,9.693520163926141,1094.9584120982986,United Kingdom,High income,Europe,70622.11963,0,cooler,middle
2943,0.035916824196597356,2.3154808496631327,8177939.833079001,38,10.512248431960836,949.5037807183364,Netherlands,High income,Europe,92943.521,0,cooler,lower_veg
2944,0.038752362948960305,3.131911811643134,53491623.21521032,41,10.705417524758815,1285.4801512287333,Germany,High income,Europe,416574.2254,0,cooler,higher_veg
2945,0.03497164461247637,2.527969281563303,10026681.091573894,37,9.498850521372384,1011.8289224952741,Italy,High income,Europe,107197.2602,0,cooler,middle
2948,0.030245746691871456,2.9998423776426684,9388960.008343626,32,9.595795174254224,996.124763705104,Poland,High income,Europe,97806.8056,0,cooler,lower_veg
295,0.031190926275992438,0.9314746550297063,43139216.284574956,33,22.527773524473627,1079.3090737240075,Burundi,Low income,Sub-Saharan Africa,1403418.731,1,hotter,middle
2957,0.03780718336483932,1.2936209200173052,6304088.814946928,40,21.829718727916287,1196.320415879017,Egypt,Lower Middle,Northern Africa and Western Asia,121830.2966,1,hotter,higher_veg
2959,0.0330812854442344,1.0241099770066424,8188151.267816335,35,20.897747127112773,1054.0207939508507,Tanzania,Lower Middle,Sub-Saharan Africa,228439.5078,1,hotter,middle
296,0.01984877126654064,1.1538418419201708,3494510.5776486765,21,16.90064844487697,981.1379962192817,Rwanda,Low income,Sub-Saharan Africa,144218.4358,1,middle,lower_veg
297,0.03497164461247637,1.117027175378449,7838901.024338729,37,21.130573255948672,1055.0047258979207,Tanzania,Lower Middle,Sub-Saharan Africa,189666.1017,1,hotter,middle
2981,0.02835538752362949,2.676671217456387,5072785.803990142,30,13.61011696859361,957.8185255198488,South Korea,High income,Eastern and South-Eastern Asia,63172.81668,0,cooler,lower_veg
2982,0.034026465028355386,1.9482945108693979,4696272.095564182,36,16.310673907663986,938.8837429111531,Japan,High income,Eastern and South-Eastern Asia,66957.02417,0,middle,lower_veg
2984,0.031190926275992438,1.6491162419663248,9784725.800926562,33,20.456204252768867,975.3175803402646,Australia,High income,Australia and New Zealand,179797.4181,0,middle,lower_veg
2985,0.036862003780718335,1.821715966989824,5291437.508298417,39,15.613435179866539,972.4621928166351,United States,High income,Northern America,74478.06754,0,middle,lower_veg
2986,0.035916824196597356,1.4259255989656499,5008320.853595855,38,17.85556749188835,1164.4527410207938,México,Upper Middle,Latin America and the Caribbean,92429.72936,1,middle,higher_veg
2989,0.02930056710775047,1.699241399676148,24012816.395975154,31,8.56745252026835,999.1200378071834,Peru,Upper Middle,Latin America and the Caribbean,455854.5835,1,cooler,lower_veg
299,0.04064272211720227,1.4187805869251005,215562322.80794334,43,22.92181498290933,1369.265595463138,Mozambique,Low income,Sub-Saharan Africa,3533370.361,1,hotter,higher_veg
2992,0.027410207939508508,1.3559184679420488,4932629.5223841565,29,13.376778452611509,1270.5491493383743,Chile,High income,Latin America and the Caribbean,125443.1422,0,cooler,higher_veg
2998,0.03497164461247637,2.54978630093762,5234402.747322385,37,9.96559084496435,1051.913988657845,United Kingdom,High income,Europe,55483.21617,0,cooler,middle
3000,0.036862003780718335,2.887237721914215,11554346.398424774,39,11.172549110729914,1076.0,France,High income,Europe,102612.0191,0,cooler,middle
3003,0.03497164461247637,3.430093868284223,24173590.880603936,37,10.921010313719785,1229.9820415879017,Netherlands,High income,Europe,190473.0072,0,cooler,higher_veg
3004,0.034026465028355386,2.9287806891665102,7657742.993732556,36,10.25245674002364,1113.414933837429,Germany,High income,Europe,72629.22893,0,cooler,middle
3005,0.034026465028355386,1.6401986957055,41988735.8220779,36,13.776663544261899,1769.9423440453686,Italy,High income,Europe,711105.1703,0,cooler,higher_veg
3008,0.0330812854442344,3.1891822452807506,98160541.62229359,35,9.36564089812621,1539.2202268431001,Poland,High income,Europe,879406.2828,0,cooler,higher_veg
3013,0.03213610586011342,2.033976869578942,28496797.934090964,34,11.672872503919306,1016.9272211720227,Ukraine,Lower Middle,Europe,412070.1313,1,cooler,middle
3014,0.036862003780718335,1.419544205956101,10091531.966134459,39,17.98262717768177,919.2618147448015,South Africa,Upper Middle,Sub-Saharan Africa,182281.9105,1,middle,lower_veg
3045,0.03213610586011342,1.6938851284894643,25892331.051807776,34,16.81647604707474,1255.250472589792,United States,High income,Northern America,449581.3416,0,middle,higher_veg
3052,0.022684310018903593,1.2336634701002904,10517799.24328369,24,11.63331068834798,1372.12381852552,Chile,High income,Latin America and the Caribbean,355235.9665,0,cooler,higher_veg
