uc_id,high_green,lon,lat
11044,1,87.49703259265263,25.7783947778375
11047,0,113.41416847208669,22.67481887084996
11048,0,87.25516542694493,25.253734087299858
1105,0,36.1076408401527,33.71808629565324
11050,0,84.98444912518929,19.35653473826293
11051,0,114.9253443416681,25.383775001054975
11055,0,113.49253463448416,22.710221856018737
11057,1,119.58296019016689,32.00630182120238
11059,0,113.16882904338247,22.099661962321058
11061,1,118.74999699826591,30.942454411346237
11063,0,113.81080650745776,23.29194994681414
11067,1,120.3213809467419,32.84470216991103
11069,1,119.81243964969973,32.240591171130696
1107,1,33.47607612998233,-19.118163814444543
11071,1,116.79245621765278,28.21800915570078
11073,0,119.86877912738215,32.30618070099492
11075,0,113.29984636291232,22.195900914140022
11077,1,115.40456284051228,25.95908324442051
11078,0,87.56524627555766,25.55247218316788
11079,0,113.51244131912254,22.290428806800787
11080,1,86.88228637294007,23.708979485463523
11081,1,120.15722962183902,32.502229539185194
11085,0,119.80622109771302,32.08034738652389
1109,0,35.26304860868916,-14.478675952185595
11090,0,86.89221497819197,23.836987942848676
11091,1,119.58923469137449,31.74891229265341
11093,0,119.92553935487328,32.14957029936018
11099,1,117.04322423993234,28.24856579404008
1110,1,35.0005463122459,1.03173954307841
11101,1,120.02137288625111,32.17395892259929
11103,0,113.87212918720972,22.86997550399832
11105,1,119.46781628643608,31.425237548749724
11106,1,88.60112541483493,27.321535694589823
11108,1,87.6735044895451,25.23690983210012
11109,1,117.58643987510868,28.940990843847977
11110,1,88.40600677011182,26.70668457853996
11113,1,119.97006233953871,31.764700996054728
11114,0,85.71051497726214,20.16551824754008
11115,0,113.54298714714636,22.146848348763676
11118,1,85.88105527428682,20.458080800081863
11119,1,117.19231239701172,28.28350336314136
11120,0,88.18869607026049,26.25932335145075
11121,0,119.97465552317374,31.95345068301234
11122,1,85.82384109977528,20.287506986094368
11123,1,116.01370827181783,26.477659544950676
11125,1,120.4567899170281,32.52850545588451
11128,0,87.11456793150963,23.60764939220389
11129,1,120.21470302400483,32.241736416667514
11130,0,85.94000078790732,20.495215226976896
11132,0,86.12879741779014,20.95210588877892
11135,1,118.29258929811742,29.713800634545763
11141,1,118.43367215115067,29.878963151593915
11142,1,87.86689526497729,24.972499137534644
11143,0,114.92924699668728,24.450547098803764
11145,0,114.2726857537064,23.172622973583778
11147,1,117.4355335202855,28.395726762497887
11150,1,88.14920027438906,25.629426539081965
11151,1,120.5531852265832,32.396268247151426
11153,1,120.2622018881313,32.01332663391236
11155,0,114.00411366270784,22.41699475117481
11157,1,120.25429065826953,31.903700414996216
11159,1,114.68436143697936,23.71371206796718
1116,1,47.45282116559549,40.04663670855015
11161,0,114.60767575053993,23.58090007964403
11163,1,119.43377154343464,30.892936300686483
11164,0,87.28293788659123,23.559742522572364
11165,0,114.3387021648414,23.01113204961687
11169,0,119.82531674947936,31.386116491612597
11171,1,117.59061094899312,28.413364346848915
11172,1,88.6971805019438,26.53221344902207
11173,1,114.4269780272764,23.11245472958724
11176,0,87.33801578191004,23.506472545960715
11177,0,120.51344817190484,32.185801902814134
11179,1,116.03472926778882,25.87970998436107
11180,0,87.5197476250253,23.9003256561353
11181,0,114.1349950437443,22.501207239820054
11182,0,86.33331580127414,20.83941677371968
11184,1,88.00448649377964,24.600441426406235
11185,0,114.17063424635538,22.311749595042713
11187,0,114.32566216141004,22.841588964485464
11189,0,119.84033749571688,31.268813686153617
11191,0,120.19304427437864,31.703498730044352
11193,1,116.3350318268904,26.322558756226687
11195,1,120.46969054797016,31.874700170770495
11196,0,88.32797651584113,25.634681309625584
11197,0,114.17937117191092,22.45606113653478
11199,1,120.5807747056235,31.395505100558605
112,1,26.577017330767077,41.66853085229187
11201,0,120.25640457455536,31.76340466062714
11202,0,86.5095007405311,21.070947293274465
11203,0,114.25100854934485,22.573327771461848
11204,1,88.12299077866365,25.00534342509573
11205,1,117.70123155711408,28.30798535731588
11207,0,114.42675268769462,22.77021233395037
11208,0,88.19496849441381,25.214710312388952
11209,0,114.20940305262754,22.400672055694944
1121,0,58.39156877124404,37.939353131800445
11211,1,117.93615633788008,28.444242829698776
11212,0,88.08852933906041,24.908483604634156
11218,0,87.31629370256431,23.0727194807677
11221,1,115.24261362355824,24.0998272334896
11223,0,120.64300913450072,31.974294811493596
11225,1,120.95157059210494,32.02151376192108
11227,0,119.9214123186986,31.003959450571266
11228,0,87.93928228518386,24.42852386095154
11229,1,114.70721540652912,22.985170163216793
