rho_raw,rho_harmonized,n_bounded_configurations,fraction_downstream_gain,fraction_downstream_damage,fraction_boundary,minimum_standardized_gain,p05_standardized_gain,median_standardized_gain,p95_standardized_gain,maximum_standardized_gain,bounded_regime
0.07,0.02,1260,0.9920634920634921,0.007936507936507936,0.0,-0.058776456599286514,0.24123588150643518,0.8565888475174259,1.4005783833608558,1.6163170731707317,parameter_dependent
0.07,0.03,1260,0.996031746031746,0.003968253968253968,0.0,-0.04074791914387629,0.25926227552769454,0.8661699196659031,1.4054645596416704,1.6202682926829266,parameter_dependent
0.07,0.04,1260,0.996031746031746,0.003968253968253968,0.0,-0.02271938168846606,0.2753353067814856,0.8756902676714569,1.410350735922485,1.6242195121951217,parameter_dependent
0.07,0.05,1260,0.996031746031746,0.003968253968253968,0.0,-0.004690844233055838,0.2913288482238968,0.8861705528585112,1.4153307385334348,1.6281707317073169,parameter_dependent
0.07,0.06,1260,1.0,0.0,0.0,0.013337693222354383,0.3073063115335137,0.8969070798326878,1.4209977920134422,1.632121951219512,necessarily_helps
0.07,0.07,1260,1.0,0.0,0.0,0.03136623067776462,0.3231952978550239,0.9072651605231867,1.4266648454934496,1.636073170731707,necessarily_helps
0.07,0.08,1260,1.0,0.0,0.0,0.04929268292682934,0.33910141044649045,0.9180023781212843,1.4317207146420228,1.6400243902439022,necessarily_helps
0.07,0.09,1260,1.0,0.0,0.0,0.06690243902439028,0.35509222692128034,0.9270201564707929,1.436663023445089,1.6439756097560974,necessarily_helps
0.07,0.1,1260,1.0,0.0,0.0,0.08451219512195127,0.3699296901372993,0.9346280742154183,1.4416053322481557,1.6479268292682925,necessarily_helps
0.07,0.11,1260,1.0,0.0,0.0,0.10212195121951223,0.3842463531485003,0.9422359919600435,1.446547641051222,1.6518780487804876,necessarily_helps
0.07,0.12,1260,1.0,0.0,0.0,0.1197317073170732,0.3990705002012096,0.9498439097046688,1.4514156277638621,1.6558292682926827,necessarily_helps
0.07,0.13,1260,1.0,0.0,0.0,0.13734146341463419,0.4135779600344374,0.9590448124299806,1.45627482992849,1.6597804878048779,necessarily_helps
0.07,0.14,1260,1.0,0.0,0.0,0.15495121951219518,0.42781092685792677,0.9680841333749821,1.461134032093118,1.663731707317073,necessarily_helps
0.07,0.15,1260,1.0,0.0,0.0,0.1725609756097561,0.4420438936814161,0.9767538987925521,1.4658447283676121,1.667682926829268,necessarily_helps
0.07,0.16,1260,1.0,0.0,0.0,0.19017073170731716,0.45627686050490546,0.9852907694494916,1.4698898873595512,1.6716341463414632,necessarily_helps
0.07,0.17,1260,1.0,0.0,0.0,0.2077804878048781,0.4705098273283948,0.9937020377108523,1.4739350463514902,1.6755853658536584,necessarily_helps
0.07,0.18,1260,1.0,0.0,0.0,0.22539024390243903,0.4847830044015556,1.0032446299765185,1.4786606676342526,1.6795365853658535,necessarily_helps
0.07,0.19,1260,1.0,0.0,0.0,0.24300000000000002,0.5008340243218371,1.0121475401631552,1.4828092959042798,1.6834878048780486,necessarily_helps
0.07,0.2,1260,1.0,0.0,0.0,0.260609756097561,0.5169629031829639,1.0214410068875779,1.4874542284682641,1.6874390243902437,necessarily_helps
0.07,0.21,1260,1.0,0.0,0.0,0.278219512195122,0.5337642609933423,1.0300198481661027,1.4914862614605824,1.6913902439024389,necessarily_helps
0.07,0.22,1260,1.0,0.0,0.0,0.29582926829268297,0.5513661667820167,1.038794727531104,1.4954841870508688,1.695341463414634,necessarily_helps
0.07,0.23,1260,1.0,0.0,0.0,0.31343902439024396,0.5674379661324114,1.0476877145504462,1.5002982511588376,1.6992926829268291,necessarily_helps
0.07,0.24,1260,1.0,0.0,0.0,0.33104878048780484,0.5853100551336472,1.0562915629963974,1.506046178061839,1.7032439024390242,necessarily_helps
0.07,0.25,1260,1.0,0.0,0.0,0.34865853658536583,0.6021722563238091,1.0656506013700744,1.5117941049648405,1.7071951219512194,necessarily_helps
0.07,0.26,1260,1.0,0.0,0.0,0.3662682926829268,0.6198120358242769,1.0770809116099858,1.5175420318678419,1.7111463414634145,necessarily_helps
0.07,0.27,1260,1.0,0.0,0.0,0.3838780487804878,0.6376160359658749,1.0879137527643343,1.522657763470561,1.7150975609756096,necessarily_helps
0.07,0.28,1260,1.0,0.0,0.0,0.4014878048780488,0.6514525292930723,1.0987742655359816,1.527588503798738,1.7190487804878047,necessarily_helps
0.07,0.29,1260,1.0,0.0,0.0,0.4190975609756097,0.6687912315480193,1.1087474600870828,1.5325051429428462,1.7229999999999999,necessarily_helps
0.07,0.3,1260,1.0,0.0,0.0,0.4367073170731707,0.6823465273548925,1.117541678699887,1.5373913192236608,1.726951219512195,necessarily_helps
0.07,0.31,1260,1.0,0.0,0.0,0.45431707317073167,0.6943805706553585,1.1272758620689656,1.5425904771473808,1.7309024390243901,necessarily_helps
0.07,0.32,1260,1.0,0.0,0.0,0.47192682926829277,0.7105094495164854,1.1366834488558917,1.5485762452818357,1.7348536585365852,necessarily_helps
0.07,0.33,1260,1.0,0.0,0.0,0.48953658536585365,0.7261104101043278,1.145986602993494,1.5545719891062673,1.7388048780487804,necessarily_helps
0.07,0.34,1260,1.0,0.0,0.0,0.5071463414634146,0.7382243639896033,1.1558488830486204,1.560614076853005,1.7427560975609755,necessarily_helps
0.07,0.35000000000000003,1260,1.0,0.0,0.0,0.5247560975609756,0.7502358817506368,1.164702467343977,1.5666561645997428,1.7467479191438764,necessarily_helps
0.07,0.36,1260,1.0,0.0,0.0,0.5423658536585365,0.765815692194597,1.1748171262699567,1.5726982523464808,1.750793103448276,necessarily_helps
0.07,0.37,1260,1.0,0.0,0.0,0.5599756097560976,0.7785725094979844,1.1842420646380845,1.5787403400932187,1.7548382877526754,necessarily_helps
0.07,0.38,1260,1.0,0.0,0.0,0.5775853658536585,0.7908698616629447,1.1928880779227597,1.5847824278399567,1.758883472057075,necessarily_helps
0.07,0.39,1260,1.0,0.0,0.0,0.5951951219512195,0.8082759045688992,1.2017246186563049,1.5908245155866947,1.7629286563614746,necessarily_helps
0.07,0.4,1260,1.0,0.0,0.0,0.6128048780487805,0.8260587970529955,1.2110975609756098,1.5968666033334324,1.7669738406658742,necessarily_helps
0.07,0.41000000000000003,1260,1.0,0.0,0.0,0.6304146341463415,0.839988038076431,1.2199422133905964,1.602750722733246,1.7710190249702735,necessarily_helps
0.07,0.42,1260,1.0,0.0,0.0,0.6480243902439025,0.8550199405288684,1.2291136811152827,1.6079466393357646,1.7750642092746731,necessarily_helps
0.07,0.43,1260,1.0,0.0,0.0,0.6656341463414633,0.8694237628524023,1.2383229809698526,1.6140220719892884,1.7791093935790727,necessarily_helps
0.07,0.44,1260,1.0,0.0,0.0,0.6832439024390243,0.8831672293838116,1.2469025142851224,1.6200302335745982,1.783154577883472,necessarily_helps
0.07,0.45,1260,1.0,0.0,0.0,0.7008536585365853,0.8989296122240017,1.2561085685803617,1.6260241552317005,1.7871997621878717,necessarily_helps
0.07,0.46,1260,1.0,0.0,0.0,0.7184634146341463,0.9127634146341465,1.2661546403833746,1.6320180768888028,1.7912449464922713,necessarily_helps
0.07,0.47000000000000003,1260,1.0,0.0,0.0,0.7360731707317074,0.9267585365853661,1.2764504983814624,1.6380119985459052,1.7952901307966709,necessarily_helps
0.07,0.48,1260,1.0,0.0,0.0,0.7536829268292682,0.9407536585365854,1.2863720095892814,1.6448834264725871,1.7993353151010703,necessarily_helps
0.07,0.49,1260,1.0,0.0,0.0,0.7712926829268292,0.954748780487805,1.295690844233056,1.6508015641421336,1.8033804994054699,necessarily_helps
0.07,0.5,1260,1.0,0.0,0.0,0.7889024390243902,0.9659603879783356,1.3057788347205708,1.6566847853021347,1.8074256837098692,necessarily_helps
0.07,0.51,1260,1.0,0.0,0.0,0.8065121951219512,0.9800981167474954,1.3167883472057076,1.661462965214117,1.8114708680142688,necessarily_helps
0.07,0.52,1260,1.0,0.0,0.0,0.8241219512195121,0.9932963570235641,1.327222274652696,1.6655970273483949,1.8155160523186684,necessarily_helps
0.07,0.53,1260,1.0,0.0,0.0,0.8417317073170731,1.009018837459634,1.335987527806589,1.6712856906702243,1.819561236623068,necessarily_helps
0.07,0.54,1260,1.0,0.0,0.0,0.8593414634146341,1.0249776549660008,1.3461284357368193,1.6770299092253707,1.8236064209274674,necessarily_helps
0.07,0.55,1260,1.0,0.0,0.0,0.8769512195121953,1.0389158039806419,1.3566121278164163,1.6830862939009892,1.827651605231867,necessarily_helps
0.07,0.56,1260,1.0,0.0,0.0,0.8945609756097561,1.0512329823450546,1.3676200432874392,1.6890506858849803,1.8316967895362666,necessarily_helps
0.07,0.5700000000000001,1260,1.0,0.0,0.0,0.9121707317073171,1.063742049934297,1.3767155789982968,1.694967218882092,1.835741973840666,necessarily_helps
0.07,0.58,1260,1.0,0.0,0.0,0.9297804878048779,1.0795047750576292,1.3862800836879137,1.7008642022631206,1.8397871581450655,necessarily_helps
0.07,0.59,1260,1.0,0.0,0.0,0.9469024390243901,1.0912389322586988,1.3962340259832207,1.7067611856441491,1.843832342449465,necessarily_helps
0.07,0.6,1260,1.0,0.0,0.0,0.9552439024390244,1.1018209799672185,1.406111023448595,1.7126511722544566,1.8478775267538645,necessarily_helps
0.07,0.61,1260,1.0,0.0,0.0,0.9635853658536585,1.1129279494875788,1.4154528503537105,1.7185035915881226,1.8519227110582641,necessarily_helps
0.07,0.62,1260,1.0,0.0,0.0,0.9719268292682927,1.1259353450209932,1.4265875150358358,1.724178841660322,1.8559678953626637,necessarily_helps
0.07,0.63,1260,1.0,0.0,0.0,0.9802682926829268,1.140958096002975,1.4369000055165078,1.729282558510484,1.860013079667063,necessarily_helps
0.07,0.64,1260,1.0,0.0,0.0,0.9886097560975611,1.1524398277717978,1.4470784244494057,1.7360397455209768,1.8640582639714627,necessarily_helps
0.07,0.65,1260,1.0,0.0,0.0,0.9969512195121952,1.1664108141458163,1.4547446566489741,1.7421281849940708,1.8681034482758623,necessarily_helps
0.07,0.66,1260,1.0,0.0,0.0,1.0052926829268292,1.18246575620898,1.4654432649323987,1.7480317073170732,1.8721486325802617,necessarily_helps
0.07,0.67,1260,1.0,0.0,0.0,1.0136341463414635,1.193119178876283,1.4750819059958782,1.7538804878048782,1.8761938168846612,necessarily_helps
0.07,0.68,1260,1.0,0.0,0.0,1.0219756097560975,1.2057024390243902,1.485260536176268,1.7588073170731708,1.8802390011890608,necessarily_helps
0.07,0.6900000000000001,1260,1.0,0.0,0.0,1.0303170731707318,1.221489404934688,1.495072273324573,1.7645515628871817,1.8842841854934602,necessarily_helps
0.07,0.7000000000000001,1260,1.0,0.0,0.0,1.0386585365853658,1.2315602322206098,1.5050666852300751,1.7711754221388367,1.8883293697978598,necessarily_helps
0.07,0.71,1260,1.0,0.0,0.0,1.047,1.2455335576114384,1.5140265696612287,1.7775041983787039,1.8923745541022594,necessarily_helps
0.07,0.72,1260,1.0,0.0,0.0,1.055341463414634,1.2554371130159858,1.523475596628948,1.784032056499252,1.8964197384066588,necessarily_helps
0.07,0.73,1260,1.0,0.0,0.0,1.0636829268292685,1.270858536585366,1.5319557217287456,1.7893189529785503,1.9004649227110584,necessarily_helps
0.07,0.74,1260,1.0,0.0,0.0,1.0720243902439024,1.2827322758344564,1.5422973117565135,1.795215936359579,1.904510107015458,necessarily_helps
0.07,0.75,1260,1.0,0.0,0.0,1.0803658536585368,1.296804596263002,1.5528664731494923,1.8011129197406077,1.9085552913198573,necessarily_helps
0.07,0.76,1260,1.0,0.0,0.0,1.0887073170731707,1.3106893985493115,1.5619726107081626,1.8075405715839088,1.912600475624257,necessarily_helps
0.07,0.77,1260,1.0,0.0,0.0,1.0970487804878049,1.324949237120092,1.5736675427069646,1.8149130499357113,1.9166456599286565,necessarily_helps
0.07,0.78,1260,1.0,0.0,0.0,1.105390243902439,1.3377663734900416,1.5836829268292685,1.8197726785757222,1.920690844233056,necessarily_helps
0.07,0.79,1260,1.0,0.0,0.0,1.1137317073170732,1.3495816418280293,1.5934809966019445,1.825708998548621,1.9247360285374555,necessarily_helps
0.07,0.8,1260,1.0,0.0,0.0,1.1220731707317073,1.3608449580928628,1.6024137931034483,1.8321233671988386,1.928781212841855,necessarily_helps
0.07,0.81,1260,1.0,0.0,0.0,1.1304146341463415,1.3749569792059395,1.6137630323708971,1.8391040163666783,1.9328263971462545,necessarily_helps
0.07,0.8200000000000001,1260,1.0,0.0,0.0,1.1387560975609756,1.3849353138510725,1.6228304074015634,1.8445444181283306,1.936871581450654,necessarily_helps
0.07,0.8300000000000001,1260,1.0,0.0,0.0,1.1470975609756098,1.393692538528184,1.634145860709593,1.8515259796806967,1.9409167657550537,necessarily_helps
0.07,0.84,1260,1.0,0.0,0.0,1.155439024390244,1.4032060957910015,1.6435834230355222,1.8581817161669438,1.944961950059453,necessarily_helps
0.07,0.85,1260,1.0,0.0,0.0,1.1637804878048779,1.4137469330935877,1.6515985825987567,1.866557257597085,1.9490071343638526,necessarily_helps
0.07,0.86,1260,1.0,0.0,0.0,1.1721219512195122,1.4237096313912012,1.6624735205341628,1.874386094417818,1.9530523186682522,necessarily_helps
0.07,0.87,1260,1.0,0.0,0.0,1.1804634146341462,1.4339818328408862,1.6719583348083118,1.880157533503854,1.9570975029726516,necessarily_helps
0.07,0.88,1260,1.0,0.0,0.0,1.1888048780487805,1.447134127963454,1.6821591339358597,1.8868868151768514,1.9611426872770512,necessarily_helps
0.07,0.89,1260,1.0,0.0,0.0,1.1971463414634145,1.4580262936805906,1.6912471761409669,1.893013993213654,1.9651878715814508,necessarily_helps
0.07,0.9,1260,1.0,0.0,0.0,1.2054878048780489,1.469130562629631,1.6998623669489958,1.9000469639891187,1.9692330558858502,necessarily_helps
0.07,0.91,1260,1.0,0.0,0.0,1.2138292682926828,1.4825163616792252,1.709194555559489,1.9076991676575505,1.9732782401902498,necessarily_helps
0.07,0.92,1260,1.0,0.0,0.0,1.2221707317073172,1.4942243902439025,1.718652161143099,1.9159679484875807,1.9773234244946494,necessarily_helps
0.07,0.93,1260,1.0,0.0,0.0,1.230512195121951,1.5043253495698963,1.7284801439192852,1.9241893661046958,1.9813686087990487,necessarily_helps
0.07,0.9400000000000001,1260,1.0,0.0,0.0,1.2388536585365855,1.5139939042089987,1.7368978922696752,1.932814108522163,1.9854137931034486,necessarily_helps
0.07,0.95,1260,1.0,0.0,0.0,1.2471951219512194,1.5216821480406386,1.7480613625463026,1.941248128560503,1.989458977407848,necessarily_helps
0.08,0.0,1260,0.9880952380952381,0.011904761904761904,0.0,-0.11480975029726509,0.18648306361382191,0.8152002496871098,1.3710639044120978,1.5889024390243902,parameter_dependent
0.08,0.01,1260,0.9920634920634921,0.007936507936507936,0.0,-0.09678121284185487,0.20399078155127803,0.8264112024824961,1.3759500806929124,1.5928536585365851,parameter_dependent
0.08,0.02,1260,0.9920634920634921,0.007936507936507936,0.0,-0.07875267538644465,0.22126203771556613,0.8366138787283146,1.380836256973727,1.5968048780487805,parameter_dependent
0.08,0.03,1260,0.9920634920634921,0.007936507936507936,0.0,-0.06072413793103443,0.23928843173682549,0.846338001987116,1.3857224332545413,1.6007560975609754,parameter_dependent
0.08,0.04,1260,0.996031746031746,0.003968253968253968,0.0,-0.04269560047562419,0.2555290635091498,0.8557152988823457,1.3906086095353556,1.6047073170731707,parameter_dependent
0.08,0.05,1260,0.996031746031746,0.003968253968253968,0.0,-0.024667063020213972,0.27152260495156094,0.8661955840694,1.3958038410039644,1.6086585365853656,parameter_dependent
0.08,0.06,1260,0.996031746031746,0.003968253968253968,0.0,-0.006638525564803752,0.28751614639397216,0.8769321110435766,1.4014708944839718,1.6126097560975607,parameter_dependent
0.08,0.07,1260,1.0,0.0,0.0,0.011390011890606483,0.3034037569902072,0.8872889417360287,1.4069868649741395,1.6165609756097559,necessarily_helps
0.08,0.08,1260,1.0,0.0,0.0,0.029418549346016704,0.31929854174706024,0.8980261593341261,1.411929173777206,1.620512195121951,necessarily_helps
0.08,0.09,1260,1.0,0.0,0.0,0.04739024390243904,0.33528935822185013,0.9071301754390928,1.4168714825802724,1.6244634146341461,necessarily_helps
0.08,0.1,1260,1.0,0.0,0.0,0.06500000000000003,0.349967719695077,0.9147380931837181,1.4218137913833389,1.6284146341463412,necessarily_helps
0.08,0.11,1260,1.0,0.0,0.0,0.082609756097561,0.364284382706278,0.9224587993974552,1.426741683551157,1.6323658536585364,necessarily_helps
0.08,0.12,1260,1.0,0.0,0.0,0.10021951219512196,0.37932000003814403,0.9299539286729687,1.431600885715785,1.6363170731707315,necessarily_helps
0.08,0.13,1260,1.0,0.0,0.0,0.11782926829268295,0.393601866247084,0.9390698436408693,1.436460087880413,1.6402682926829266,necessarily_helps
0.08,0.14,1260,1.0,0.0,0.0,0.13543902439024394,0.40783483307057333,0.9482266480742914,1.441319290045041,1.6442195121951217,necessarily_helps
0.08,0.15,1260,1.0,0.0,0.0,0.15304878048780488,0.4220677998940626,0.9568976634899082,1.4458686345802587,1.6481707317073169,necessarily_helps
0.08,0.16,1260,1.0,0.0,0.0,0.17065853658536592,0.43630076671755197,0.9655182719062119,1.4499137935721975,1.652121951219512,necessarily_helps
0.08,0.17,1260,1.0,0.0,0.0,0.18826829268292686,0.45053373354104137,0.9739295401675726,1.4539728117269883,1.6560731707317071,necessarily_helps
0.08,0.18,1260,1.0,0.0,0.0,0.2058780487804878,0.46480691061420215,0.9834721324332389,1.4589219158200293,1.6600243902439022,necessarily_helps
0.08,0.19,1260,1.0,0.0,0.0,0.22348780487804878,0.4808601805309681,0.9922900548624642,1.4630731494920177,1.6639756097560974,necessarily_helps
0.08,0.2,1260,1.0,0.0,0.0,0.24109756097560978,0.49698905939209487,1.001583521586887,1.4679307055116995,1.6679268292682925,necessarily_helps
0.08,0.21,1260,1.0,0.0,0.0,0.25870731707317074,0.5137881672059887,1.0101743278907225,1.4719627385040177,1.6718780487804876,necessarily_helps
0.08,0.22,1260,1.0,0.0,0.0,0.27631707317073173,0.5316240403948875,1.0190505205765494,1.475960664094304,1.6758292682926827,necessarily_helps
0.08,0.23,1260,1.0,0.0,0.0,0.2939268292682927,0.5476350974329812,1.0277127457613346,1.4804953824594074,1.6797804878048779,necessarily_helps
0.08,0.24,1260,1.0,0.0,0.0,0.3115365853658536,0.5655071864342169,1.0364015819646974,1.4862433093624088,1.683731707317073,necessarily_helps
0.08,0.25,1260,1.0,0.0,0.0,0.3291463414634146,0.5824301299366799,1.045760620338374,1.4919912362654102,1.6876829268292681,necessarily_helps
0.08,0.26,1260,1.0,0.0,0.0,0.3467560975609756,0.6000846118446671,1.0571909305782856,1.4977391631684116,1.6916341463414633,necessarily_helps
0.08,0.27,1260,1.0,0.0,0.0,0.3643658536585366,0.617888611986265,1.0681707958078266,1.5029156370834318,1.6955853658536584,necessarily_helps
0.08,0.28,1260,1.0,0.0,0.0,0.38197560975609757,0.6319290063365075,1.079115046338838,1.5078463774116089,1.6995365853658535,necessarily_helps
0.08,0.29,1260,1.0,0.0,0.0,0.39958536585365845,0.6492677085914546,1.0890087082728592,1.512763016555717,1.7034878048780486,necessarily_helps
0.08,0.3,1260,1.0,0.0,0.0,0.41719512195121944,0.6628112560494857,1.0978824595027437,1.5176491928365317,1.7074390243902438,necessarily_helps
0.08,0.31,1260,1.0,0.0,0.0,0.43480487804878043,0.6744067268644894,1.1072996432818074,1.5226227571359638,1.7113902439024389,necessarily_helps
0.08,0.32,1260,1.0,0.0,0.0,0.45241463414634153,0.6905356057256162,1.116939241901337,1.5286085252704187,1.715341463414634,necessarily_helps
0.08,0.33,1260,1.0,0.0,0.0,0.4700243902439024,0.7061426900929108,1.126243646036986,1.534598145315398,1.7192926829268291,necessarily_helps
0.08,0.34,1260,1.0,0.0,0.0,0.4876341463414634,0.7186974664601329,1.135875164257556,1.540640233062136,1.7232439024390243,necessarily_helps
0.08,0.35000000000000003,1260,1.0,0.0,0.0,0.5052439024390244,0.7307089842211664,1.1449637155297534,1.5466823208088738,1.7271951219512194,necessarily_helps
0.08,0.36,1260,1.0,0.0,0.0,0.5228536585365853,0.7462887946651265,1.1551082870190097,1.5527244085556118,1.7311463414634145,necessarily_helps
0.08,0.37,1260,1.0,0.0,0.0,0.5404634146341464,0.7590371131927729,1.164582845440941,1.5587664963023495,1.7350975609756096,necessarily_helps
0.08,0.38,1260,1.0,0.0,0.0,0.5580731707317073,0.7713344653577332,1.1732288587256163,1.5648085840490875,1.7390487804878048,necessarily_helps
0.08,0.39,1260,1.0,0.0,0.0,0.5756829268292682,0.7882998107815458,1.1820078051512866,1.5708506717958255,1.7429999999999999,necessarily_helps
0.08,0.4,1260,1.0,0.0,0.0,0.5932926829268292,0.806096826610773,1.1915187013236754,1.5768927595425635,1.746997621878716,necessarily_helps
0.08,0.41000000000000003,1260,1.0,0.0,0.0,0.6109024390243902,0.8202459116893019,1.2000269296454225,1.5827770039421816,1.7510428061831154,necessarily_helps
0.08,0.42,1260,1.0,0.0,0.0,0.6285121951219512,0.8353851003575349,1.20925927586641,1.5881899314762793,1.755087990487515,necessarily_helps
0.08,0.43,1260,1.0,0.0,0.0,0.6461219512195121,0.8494584178372745,1.2184654956691616,1.5942216948692234,1.7591331747919146,necessarily_helps
0.08,0.44,1260,1.0,0.0,0.0,0.6637317073170731,0.8636403318543412,1.2270450289844317,1.600215616526326,1.763178359096314,necessarily_helps
0.08,0.45,1260,1.0,0.0,0.0,0.6813414634146341,0.8794027146945312,1.236192276223516,1.6062095381834283,1.7672235434007135,necessarily_helps
0.08,0.46,1260,1.0,0.0,0.0,0.6989512195121951,0.8932512195121952,1.2463244105449378,1.6122034598405306,1.7712687277051131,necessarily_helps
0.08,0.47000000000000003,1260,1.0,0.0,0.0,0.7165609756097562,0.9072463414634149,1.2567075414249547,1.618197381497633,1.7753139120095127,necessarily_helps
0.08,0.48,1260,1.0,0.0,0.0,0.734170731707317,0.9212414634146342,1.2664807785595342,1.625141300085458,1.779359096313912,necessarily_helps
0.08,0.49,1260,1.0,0.0,0.0,0.7517804878048779,0.9352365853658537,1.2757146254458975,1.6309869470938614,1.7834042806183117,necessarily_helps
0.08,0.5,1260,1.0,0.0,0.0,0.7693902439024389,0.9462329639987257,1.2858375389900536,1.6369520185726496,1.787449464922711,necessarily_helps
0.08,0.51,1260,1.0,0.0,0.0,0.7869999999999999,0.9605745937909306,1.2968121284185496,1.6415003957207626,1.7914946492271107,necessarily_helps
0.08,0.52,1260,1.0,0.0,0.0,0.8046097560975609,0.973554230636435,1.3072703626325906,1.645895771584351,1.7955398335315103,necessarily_helps
0.08,0.53,1260,1.0,0.0,0.0,0.8222195121951219,0.9892125941872981,1.3161808380501843,1.6517502943650126,1.7995850178359099,necessarily_helps
0.08,0.54,1260,1.0,0.0,0.0,0.8398292682926829,1.0051861141011842,1.3261534669477082,1.6570593761572248,1.8036302021403092,necessarily_helps
0.08,0.55,1260,1.0,0.0,0.0,0.8574390243902441,1.0189651613730328,1.3368691708599085,1.6635508975957776,1.8076753864447088,necessarily_helps
0.08,0.56,1260,1.0,0.0,0.0,0.8750487804878049,1.0312710119028323,1.347684784867524,1.6695152895797687,1.8117205707491084,necessarily_helps
0.08,0.5700000000000001,1260,1.0,0.0,0.0,0.8926585365853659,1.0437683311432329,1.3568487461105943,1.6754403213526214,1.8157657550535078,necessarily_helps
0.08,0.58,1260,1.0,0.0,0.0,0.9102682926829266,1.0595370550462124,1.3664606420777794,1.6813373047336502,1.8198109393579074,necessarily_helps
0.08,0.59,1260,1.0,0.0,0.0,0.9273902439024388,1.0714243152104266,1.3765487977302873,1.6872342881146787,1.8238561236623068,necessarily_helps
0.08,0.6,1260,1.0,0.0,0.0,0.9357317073170731,1.0818448861798653,1.3863385259053151,1.6931242747249862,1.8279013079667064,necessarily_helps
0.08,0.61,1260,1.0,0.0,0.0,0.9440731707317073,1.0929541056967098,1.3955616193239635,1.6989766940586521,1.831946492271106,necessarily_helps
0.08,0.62,1260,1.0,0.0,0.0,0.9524146341463414,1.1062533668792667,1.406730029735145,1.7043873007955055,1.8359916765755055,necessarily_helps
0.08,0.63,1260,1.0,0.0,0.0,0.9607560975609756,1.1209820022156216,1.4170100244848076,1.7093393656961329,1.840036860879905,necessarily_helps
0.08,0.64,1260,1.0,0.0,0.0,0.9690975609756098,1.132633584499462,1.4272222714150127,1.7160759739437907,1.8440820451843045,necessarily_helps
0.08,0.65,1260,1.0,0.0,0.0,0.977439024390244,1.1467026831893723,1.4349568924072948,1.722592913688664,1.8481272294887041,necessarily_helps
0.08,0.66,1260,1.0,0.0,0.0,0.985780487804878,1.1627236298218508,1.4454682961432874,1.7285131717818794,1.8521724137931035,necessarily_helps
0.08,0.67,1260,1.0,0.0,0.0,0.9941219512195122,1.1731430850889295,1.4552888060628013,1.734368292682927,1.856217598097503,necessarily_helps
0.08,0.68,1260,1.0,0.0,0.0,1.0024634146341462,1.186190243902439,1.4654136627372731,1.7392951219512196,1.8602627824019027,necessarily_helps
0.08,0.6900000000000001,1260,1.0,0.0,0.0,1.0108048780487806,1.2017506531204645,1.4750985545335087,1.7448241389075718,1.864307966706302,necessarily_helps
0.08,0.7000000000000001,1260,1.0,0.0,0.0,1.0191463414634145,1.2118214804063863,1.4853324011469433,1.751447998159227,1.8683531510107017,necessarily_helps
0.08,0.71,1260,1.0,0.0,0.0,1.0274878048780487,1.2255805400075404,1.494237844940867,1.757980675422139,1.8723983353151012,necessarily_helps
0.08,0.72,1260,1.0,0.0,0.0,1.0358292682926828,1.2357067396615486,1.5037951193476422,1.7642405156344352,1.8764435196195006,necessarily_helps
0.08,0.73,1260,1.0,0.0,0.0,1.0441707317073172,1.2510516073202782,1.5120982364280546,1.7697920554490798,1.8804887039239002,necessarily_helps
0.08,0.74,1260,1.0,0.0,0.0,1.0525121951219512,1.262981650671586,1.5224398264558228,1.7756890388301085,1.8845338882282998,necessarily_helps
0.08,0.75,1260,1.0,0.0,0.0,1.0608536585365855,1.2770539711001316,1.5331277213352688,1.7815860222111373,1.8885790725326994,necessarily_helps
0.08,0.76,1260,1.0,0.0,0.0,1.0691951219512195,1.2909387733864413,1.5420257858972097,1.7877984451967797,1.8926242568370988,necessarily_helps
0.08,0.77,1260,1.0,0.0,0.0,1.0775365853658536,1.3051986119572216,1.5536938239159002,1.7950083227994953,1.8966694411414984,necessarily_helps
0.08,0.78,1260,1.0,0.0,0.0,1.0858780487804878,1.3177925296991724,1.5640516970609917,1.79995806152745,1.9007146254458978,necessarily_helps
0.08,0.79,1260,1.0,0.0,0.0,1.094219512195122,1.3300581188714644,1.5736235113012538,1.8059702467343974,1.9047598097502974,necessarily_helps
0.08,0.8,1260,1.0,0.0,0.0,1.102560975609756,1.3408919404889652,1.5824375743162902,1.812384615384615,1.908804994054697,necessarily_helps
0.08,0.81,1260,1.0,0.0,0.0,1.1109024390243902,1.355421582900728,1.5938009206235617,1.8193618899795494,1.9128501783590965,necessarily_helps
0.08,0.8200000000000001,1260,1.0,0.0,0.0,1.1192439024390244,1.3649614700602033,1.6030579098582836,1.824955647987539,1.916895362663496,necessarily_helps
0.08,0.8300000000000001,1260,1.0,0.0,0.0,1.1275853658536585,1.3739898630340375,1.6141721419185284,1.831787227866473,1.9209405469678955,necessarily_helps
0.08,0.84,1260,1.0,0.0,0.0,1.1359268292682927,1.383467343976778,1.6237098845625626,1.8386520124606183,1.924985731272295,necessarily_helps
0.08,0.85,1260,1.0,0.0,0.0,1.1442682926829266,1.394211536788376,1.6319023865157918,1.846754388897655,1.9290309155766945,necessarily_helps
0.08,0.86,1260,1.0,0.0,0.0,1.152609756097561,1.403733412604043,1.6426160352334718,1.854635594254752,1.933076099881094,necessarily_helps
0.08,0.87,1260,1.0,0.0,0.0,1.160951219512195,1.4140057390535328,1.6523328613402244,1.860183689712985,1.9371212841854937,necessarily_helps
