obstruction_level,green_water_mismatch,antecedent_nocturnal_retention,predicted_failure_probability
low_obstruction,-0.05784300270230747,1.0236004812827946,0.4406900899688824
low_obstruction,0.06256257426158829,-0.9275450736434058,0.3209864394410414
low_obstruction,0.06256257426158829,-0.8701584396749881,0.324378650738911
low_obstruction,0.06256257426158829,-0.8127718057065705,0.327789405251883
low_obstruction,0.06256257426158829,-0.7553851717381528,0.33121844127665384
low_obstruction,0.06256257426158829,-0.6979985377697351,0.3346654898698779
low_obstruction,0.06256257426158829,-0.6406119038013175,0.33813027489380887
low_obstruction,0.06256257426158829,-0.5832252698328998,0.3416125130675569
low_obstruction,0.06256257426158829,-0.5258386358644822,0.3451119140239929
low_obstruction,0.06256257426158829,-0.4684520018960645,0.34862818037232685
low_obstruction,0.06256257426158829,-0.4110653679276468,0.35216100776637776
low_obstruction,0.06256257426158829,-0.3536787339592292,0.3557100849785465
low_obstruction,0.06256257426158829,-0.2962920999908115,0.35927509397949453
low_obstruction,0.06256257426158829,-0.23890546602239382,0.3628557100235268
low_obstruction,0.06256257426158829,-0.18151883205397623,0.3664516017396643
low_obstruction,0.06256257426158829,-0.12413219808555853,0.3700624312283909
low_obstruction,0.06256257426158829,-0.06674556411714094,0.37368785416404415
low_obstruction,0.06256257426158829,-0.009358930148723243,0.3773275199028173
low_obstruction,0.06256257426158829,0.048027703819694456,0.3809810715963294
low_obstruction,0.06256257426158829,0.10541433778811216,0.3846481463107119
low_obstruction,0.06256257426158829,0.16280097175652963,0.38832837515115437
low_obstruction,0.06256257426158829,0.22018760572494733,0.392021383391841
low_obstruction,0.06256257426158829,0.27757423969336503,0.3957267906112038
low_obstruction,0.06256257426158829,0.33496087366178273,0.39944421083241
low_obstruction,0.06256257426158829,0.39234750763020043,0.40317325266899157
low_obstruction,0.06256257426158829,0.44973414159861813,0.40691351947551957
low_obstruction,0.06256257426158829,0.5071207755670356,0.41066460950321493
low_obstruction,0.06256257426158829,0.5645074095354533,0.41442611606038343
low_obstruction,0.06256257426158829,0.621894043503871,0.41819762767755053
low_obstruction,0.06256257426158829,0.6792806774722887,0.4219787282771688
low_obstruction,0.06256257426158829,0.7366673114407064,0.42576899734775914
low_obstruction,0.06256257426158829,0.7940539454091239,0.42956801012234297
low_obstruction,0.06256257426158829,0.8514405793775416,0.4333753377610138
low_obstruction,0.06256257426158829,0.9088272133459593,0.4371905475374906
low_obstruction,0.06256257426158829,0.966213847314377,0.4410132030294882
low_obstruction,0.06256257426158829,1.0236004812827946,0.44484286431273345
low_obstruction,0.18296815122548404,-0.9275450736434058,0.32466598708505234
low_obstruction,0.18296815122548404,-0.8701584396749881,0.32807829575188724
low_obstruction,0.18296815122548404,-0.8127718057065705,0.3315088634966589
low_obstruction,0.18296815122548404,-0.7553851717381528,0.33495742076658785
low_obstruction,0.18296815122548404,-0.6979985377697351,0.33842369081860524
low_obstruction,0.18296815122548404,-0.6406119038013175,0.3419073897710852
low_obstruction,0.18296815122548404,-0.5832252698328998,0.34540822666122845
low_obstruction,0.18296815122548404,-0.5258386358644822,0.3489259035081198
low_obstruction,0.18296815122548404,-0.4684520018960645,0.35246011538148014
low_obstruction,0.18296815122548404,-0.4110653679276468,0.35601055047612035
low_obstruction,0.18296815122548404,-0.3536787339592292,0.3595768901921026
low_obstruction,0.18296815122548404,-0.2962920999908115,0.36315880922060395
low_obstruction,0.18296815122548404,-0.23890546602239382,0.3667559756354694
low_obstruction,0.18296815122548404,-0.18151883205397623,0.37036805099043624
low_obstruction,0.18296815122548404,-0.12413219808555853,0.3739946904219998
low_obstruction,0.18296815122548404,-0.06674556411714094,0.37763554275788824
low_obstruction,0.18296815122548404,-0.009358930148723243,0.38129025063110017
low_obstruction,0.18296815122548404,0.048027703819694456,0.3849584505994549
low_obstruction,0.18296815122548404,0.10541433778811216,0.38863977327059557
low_obstruction,0.18296815122548404,0.16280097175652963,0.3923338434323786
low_obstruction,0.18296815122548404,0.22018760572494733,0.3960402801885714
low_obstruction,0.18296815122548404,0.27757423969336503,0.39975869709977824
low_obstruction,0.18296815122548404,0.33496087366178273,0.40348870232949924
low_obstruction,0.18296815122548404,0.39234750763020043,0.4072298987952263
low_obstruction,0.18296815122548404,0.44973414159861813,0.41098188432446575
low_obstruction,0.18296815122548404,0.5071207755670356,0.41474425181557456
low_obstruction,0.18296815122548404,0.5645074095354533,0.4185165894032875
low_obstruction,0.18296815122548404,0.621894043503871,0.4222984806288033
low_obstruction,0.18296815122548404,0.6792806774722887,0.42608950461429457
low_obstruction,0.18296815122548404,0.7366673114407064,0.4298892362416951
low_obstruction,0.18296815122548404,0.7940539454091239,0.43369724633561474
low_obstruction,0.18296815122548404,0.8514405793775416,0.43751310185022035
low_obstruction,0.18296815122548404,0.9088272133459593,0.4413363660599217
low_obstruction,0.18296815122548404,0.966213847314377,0.4451665987536876
low_obstruction,0.18296815122548404,1.0236004812827946,0.44900335643281625
low_obstruction,0.3033737281893798,-0.9275450736434058,0.32836731648661566
low_obstruction,0.3033737281893798,-0.8701584396749881,0.33179941402881147
low_obstruction,0.3033737281893798,-0.8127718057065705,0.3352494780015816
low_obstruction,0.3033737281893798,-0.7553851717381528,0.3387172310569033
low_obstruction,0.3033737281893798,-0.6979985377697351,0.34220238871282455
low_obstruction,0.3033737281893798,-0.6406119038013175,0.345704659411325
low_obstruction,0.3033737281893798,-0.5832252698328998,0.3492237445818552
low_obstruction,0.3033737281893798,-0.5258386358644822,0.35275933871056836
low_obstruction,0.3033737281893798,-0.4684520018960645,0.3563111294152575
low_obstruction,0.3033737281893798,-0.4110653679276468,0.3598787975259978
low_obstruction,0.3033737281893798,-0.3536787339592292,0.3634620171714916
low_obstruction,0.3033737281893798,-0.2962920999908115,0.36706045587110125
low_obstruction,0.3033737281893798,-0.23890546602239382,0.3706737746325509
low_obstruction,0.3033737281893798,-0.18151883205397623,0.3743016280552678
low_obstruction,0.3033737281893798,-0.12413219808555853,0.3779436644393282
low_obstruction,0.3033737281893798,-0.06674556411714094,0.38159952589996304
low_obstruction,0.3033737281893798,-0.009358930148723243,0.38526884848757087
low_obstruction,0.3033737281893798,0.048027703819694456,0.38895126231317895
low_obstruction,0.3033737281893798,0.10541433778811216,0.39264639167928334
low_obstruction,0.3033737281893798,0.16280097175652963,0.39635385521599226
